GEOID10,pop,sldl_2000,sldl_2016,cd_2013,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2016,sldu_2010
440030208002035,120,052,029,002,041,029,029,002,029,021,021,034
440030208002036,0,052,029,002,041,029,029,002,029,021,021,034
440030208002037,0,052,029,002,041,029,029,002,029,021,021,034
440030208002038,7,052,029,002,041,029,029,002,029,021,021,034
440030208002039,88,052,029,002,041,029,029,002,029,021,021,034
440030208002040,298,052,029,002,041,029,029,002,029,033,033,034
440030208002041,0,052,029,002,041,029,029,002,029,033,033,034
440030208002042,136,052,029,002,041,029,029,002,029,034,034,034
440030208002043,0,052,029,002,041,029,029,002,029,033,033,034
440030208002044,3,052,030,002,041,030,030,002,029,033,033,034
440030208002045,169,052,030,002,041,030,030,002,029,033,033,034
440030208002046,0,052,030,002,041,030,030,002,029,033,033,034
440030208002047,0,052,029,002,041,029,029,002,029,033,033,034
440030208002048,2,052,030,002,041,030,030,002,030,033,033,034
440030208002049,0,052,030,002,041,030,030,002,030,033,033,034
440030208002050,88,052,029,002,041,029,029,002,029,034,034,034
440030208002051,0,052,030,002,041,030,030,002,029,033,033,034
440030208002052,0,052,030,002,041,030,030,002,029,033,033,034
440030208002053,134,052,030,002,041,030,030,002,029,033,033,034
440030208002054,8,052,030,002,041,030,030,002,029,033,033,034
440030208002055,53,052,029,002,041,029,029,002,029,034,034,034
440030208002056,0,052,030,002,041,030,030,002,029,033,033,034
440030208002057,0,052,030,002,041,030,030,002,029,033,033,034
440030208002058,0,052,030,002,041,030,030,002,029,033,033,034
440030208002059,57,052,030,002,041,030,030,002,030,033,033,034
440030208002060,0,052,030,002,041,030,030,002,030,033,033,034
440030208002061,0,052,030,002,041,030,030,002,030,033,033,034
440030208002062,0,052,030,002,041,030,030,002,030,033,033,034
440030208002063,0,052,030,002,041,030,030,002,030,033,033,034
440030208002064,0,052,030,002,041,030,030,002,030,033,033,034
440030208002065,0,052,030,002,041,030,030,002,030,033,033,034
440030208002066,0,052,030,002,041,030,030,002,030,033,033,034
440030208002067,0,052,030,002,041,030,030,002,030,033,033,034
440030208002068,63,052,030,002,041,030,030,002,030,033,033,034
440030208002069,47,052,030,002,041,030,030,002,030,033,033,034
440030208002070,1,052,030,002,041,030,030,002,030,033,033,034
440030208002071,0,052,030,002,041,030,030,002,030,033,033,034
440030208002072,0,052,030,002,041,030,030,002,030,033,033,034
440030208002073,0,052,030,002,041,030,030,002,030,033,033,034
440030208002074,2,052,030,002,041,030,030,002,030,033,033,034
440030208002075,0,052,030,002,041,030,030,002,030,033,033,034
440030208002076,2,052,030,002,041,030,030,002,030,033,033,034
440030208002077,98,052,030,002,041,030,030,002,030,033,033,034
440030208002078,0,052,030,002,041,030,030,002,030,033,033,034
440030208002079,0,052,030,002,041,030,030,002,030,033,033,034
440030208002080,21,052,030,002,041,030,030,002,030,033,033,034
440030208002081,0,052,030,002,041,030,030,002,030,033,033,034
440030208002082,0,052,029,002,041,029,029,002,029,034,034,034
440030208002083,0,052,029,002,041,029,029,002,029,034,034,034
440030208002084,0,052,029,002,041,029,029,002,029,033,033,034
440030208002085,0,052,030,002,041,030,030,002,029,033,033,034
440030208002086,0,052,030,002,041,030,030,002,030,033,033,034
440030208002087,0,052,029,002,041,029,029,002,029,021,021,034
440030208002088,0,031,030,002,041,030,030,002,030,033,033,034
440030208003000,304,052,029,002,041,029,029,002,029,021,021,034
440030208003001,0,052,029,002,041,029,029,002,029,021,021,034
440030208003002,0,052,029,002,041,029,029,002,029,021,021,034
440030208003003,0,052,029,002,041,029,029,002,029,021,021,034
440030208003004,0,052,029,002,041,029,029,002,029,021,021,034
440030208003005,23,052,029,002,041,029,029,002,029,021,021,034
440030208003006,4,052,029,002,041,029,029,002,029,021,021,034
440030208003007,0,052,029,002,041,029,029,002,029,021,021,034
440030208003008,0,052,029,002,041,029,029,002,029,021,021,034
440030208003009,22,052,029,002,041,029,029,002,029,021,021,034
440030208003010,0,052,029,002,041,029,029,002,029,021,021,034
440030208003011,0,052,029,002,041,029,029,002,029,021,021,034
440030208003012,0,052,029,002,041,029,029,002,029,021,021,034
440030208003013,5,052,029,002,041,029,029,002,029,021,021,034
440030208003014,50,052,029,002,041,029,029,002,029,021,021,034
440030208003015,0,052,029,002,041,029,029,002,029,021,021,034
440030208003016,121,052,029,002,041,029,029,002,029,034,034,034
440030208003017,0,052,029,002,041,029,029,002,029,034,034,034
440030208003018,0,052,029,002,041,029,029,002,029,034,034,034
440030208003019,2,052,029,002,041,029,029,002,029,034,034,034
440030208003020,106,052,029,002,041,029,029,002,029,021,021,034
440030208003021,24,052,029,002,041,029,029,002,029,021,021,034
440030208003022,7,052,029,002,041,029,029,002,029,021,021,034
440030208003023,3,052,029,002,041,029,029,002,029,034,034,034
440030208003024,0,052,029,002,041,029,029,002,029,034,034,034
440030208003025,0,052,029,002,041,029,029,002,029,034,034,034
440030208003026,1,052,029,002,041,029,029,002,029,034,034,034
440030208003027,107,052,029,002,041,029,029,002,029,034,034,034
440030208003028,60,052,029,002,041,029,029,002,029,034,034,034
440030208003029,0,052,029,002,041,029,029,002,029,034,034,034
440030208003030,0,052,029,002,041,029,029,002,029,034,034,034
440030208003031,8,052,029,002,041,029,029,002,029,034,034,034
440030208003032,163,052,029,002,041,029,029,002,029,021,021,034
440030208003033,70,052,029,002,041,029,029,002,029,021,021,034
440030208003034,15,052,029,002,041,029,029,002,029,021,021,034
440030208003035,104,052,029,002,041,029,029,002,029,021,021,034
440030208003036,8,052,029,002,041,029,029,002,029,021,021,034
440030208003037,30,052,029,002,041,029,029,002,029,021,021,034
440030208003038,132,052,029,002,041,029,029,002,029,021,021,034
440030208003039,0,052,029,002,041,029,029,002,029,034,034,034
440030208003040,0,052,029,002,041,029,029,002,029,034,034,034
440030208003041,11,052,029,002,041,029,029,002,029,021,021,034
440030208003042,37,052,029,002,041,029,029,002,029,021,021,034
440030208003043,0,052,029,002,041,029,029,002,029,021,021,034
440030208003044,0,052,029,002,041,029,029,002,029,021,021,034
440030208003045,33,052,029,002,041,029,029,002,029,021,021,034
440030208003046,40,052,029,002,041,029,029,002,029,034,034,034
440030208003047,0,052,029,002,041,029,029,002,029,034,034,034
440030208003048,58,052,029,002,041,029,029,002,029,034,034,034
440030208003049,175,052,029,002,041,029,029,002,029,034,034,034
440030208003050,57,052,029,002,041,029,029,002,029,034,034,034
440030208003051,0,052,029,002,041,029,029,002,029,034,034,034
440030208003052,0,052,029,002,041,029,029,002,029,034,034,034
440030208003053,0,052,029,002,041,029,029,002,029,034,034,034
440030208003054,39,052,029,002,041,029,029,002,029,034,034,034
440030208003055,0,052,029,002,041,029,029,002,029,034,034,034
440030208003056,0,052,029,002,041,029,029,002,029,034,034,034
440030208003057,0,052,029,002,041,029,029,002,029,034,034,034
440030208003058,82,052,029,002,041,029,029,002,029,034,034,034
440030208003059,0,052,030,002,041,030,029,002,030,034,034,034
440030208003060,0,052,029,002,041,029,029,002,029,034,034,034
440030208003061,0,052,029,002,041,029,029,002,029,034,034,034
440030208003062,0,052,029,002,041,029,029,002,029,034,034,034
440030208003063,1,052,030,002,041,030,030,002,030,033,033,034
440030208003064,0,052,029,002,041,029,029,002,029,034,034,034
440030208003065,0,052,029,002,041,029,029,002,029,034,034,034
440030208003066,0,052,029,002,041,029,029,002,029,034,034,034
440030208003067,0,052,029,002,041,029,029,002,029,034,034,034
440030208003068,6,052,029,002,041,029,029,002,029,034,034,034
440030208003069,2,052,029,002,041,029,029,002,029,034,034,034
440030208003070,0,052,029,002,041,029,029,002,029,021,021,034
440030208003071,0,052,029,002,041,029,029,002,029,034,034,034
440030208003072,74,052,029,002,041,029,029,002,029,034,034,034
440030208003073,59,052,029,002,041,029,029,002,029,034,034,034
440030208003074,0,052,029,002,041,029,029,002,029,034,034,034
440030208003075,1,052,029,002,041,029,029,002,029,034,034,034
440030208003076,14,052,029,002,041,029,029,002,029,034,034,034
440030208003077,80,052,029,002,041,029,029,002,029,034,034,034
440030208003078,0,052,029,002,041,029,029,002,029,034,034,034
440030208003079,3,052,029,002,041,029,029,002,029,034,034,034
440030208003080,0,052,029,002,041,029,029,002,029,034,034,034
440030208003081,0,052,029,002,041,029,029,002,029,034,034,034
440030208003082,0,052,029,002,041,029,029,002,029,034,034,034
440030208003083,0,052,029,002,041,029,029,002,029,021,021,034
440030208003084,0,052,029,002,041,029,029,002,029,021,021,034
440030208003085,0,052,029,002,041,029,029,002,029,021,021,034
440030208003086,0,052,029,002,041,029,029,002,029,021,021,034
440030209011000,0,043,030,002,022,030,030,002,030,035,035,035
440030209011001,0,043,030,002,022,030,030,002,030,035,035,035
440030209011002,0,043,030,002,022,030,030,002,030,035,035,035
440030209011003,0,043,030,002,022,030,030,002,030,035,035,035
440030209011004,49,043,030,002,022,030,030,002,030,035,035,035
440030209011005,0,043,030,002,022,030,030,002,030,035,035,035
440030209011006,40,043,030,002,022,030,030,002,030,035,035,035
440030209011007,17,043,030,002,022,030,030,002,030,035,035,035
440030209011008,21,043,030,002,022,030,030,002,030,035,035,035
440030209011009,37,043,030,002,022,030,030,002,030,035,035,035
440030209011010,10,043,030,002,022,030,030,002,030,035,035,035
440030209011011,40,043,030,002,022,030,030,002,030,035,035,035
440030209011012,12,043,030,002,022,030,030,002,030,035,035,035
440030209011013,52,043,030,002,022,030,030,002,030,035,035,035
440030209011014,31,043,030,002,022,030,030,002,030,035,035,035
440030209011015,32,043,030,002,022,030,030,002,030,035,035,035
440030209011016,12,043,030,002,022,030,030,002,030,035,035,035
440030209011017,41,043,030,002,022,030,030,002,030,035,035,035
440030209011018,38,043,030,002,022,030,030,002,030,035,035,035
440030209011019,20,043,030,002,022,030,030,002,030,035,035,035
440030209011020,32,043,030,002,022,030,030,002,030,035,035,035
440030209011021,66,043,030,002,022,030,030,002,030,035,035,035
440030209011022,17,043,030,002,022,030,030,002,030,035,035,035
440030209011023,39,043,030,002,022,030,030,002,030,035,035,035
440030209011024,39,043,030,002,022,030,030,002,030,035,035,035
440030209011025,40,043,030,002,022,030,030,002,030,035,035,035
440030209011026,35,043,030,002,022,030,030,002,030,035,035,035
440030209011027,41,043,030,002,022,030,030,002,030,035,035,035
440030209011028,108,043,030,002,022,030,030,002,030,035,035,035
440030209011029,23,043,030,002,022,030,030,002,030,035,035,035
440030209011030,48,043,030,002,022,030,030,002,030,035,035,035
440030209011031,29,043,030,002,022,030,030,002,030,035,035,035
440030209011032,24,043,030,002,022,030,030,002,030,035,035,035
440030209011033,0,043,030,002,022,030,030,002,030,035,035,035
440030209011034,44,043,030,002,022,030,030,002,030,035,035,035
440030209011035,0,043,030,002,022,030,030,002,030,035,035,035
440030209011036,43,043,030,002,022,030,030,002,030,035,035,035
440030209011037,99,043,030,002,022,030,030,002,030,035,035,035
440030209011038,23,043,030,002,022,030,030,002,030,035,035,035
440030209011039,0,043,030,002,022,030,030,002,030,035,035,035
440030209011040,16,043,030,002,022,030,030,002,030,035,035,035
440030209011041,29,043,030,002,022,030,030,002,030,035,035,035
440030209012000,68,043,030,002,022,030,030,002,030,035,035,035
440030209012001,9,043,030,002,022,030,030,002,030,035,035,035
440030209012002,12,043,030,002,022,030,030,002,030,035,035,035
440030209012003,45,043,030,002,022,030,030,002,030,035,035,035
440030209012004,26,043,030,002,022,030,030,002,030,035,035,035
440030209012005,48,043,030,002,022,030,030,002,030,035,035,035
440030209012006,33,043,030,002,022,030,030,002,030,035,035,035
440030209012007,29,043,030,002,022,030,030,002,030,035,035,035
440030209012008,23,043,030,002,022,030,030,002,030,035,035,035
440030209012009,26,043,030,002,022,030,030,002,030,035,035,035
440030209012010,18,043,030,002,022,030,030,002,030,035,035,035
440030209012011,9,043,030,002,022,030,030,002,030,035,035,035
440030209012012,23,043,030,002,022,030,030,002,030,035,035,035
440030209012013,73,043,030,002,022,030,030,002,030,035,035,035
440030209012014,56,043,030,002,022,030,030,002,030,035,035,035
440030209012015,49,043,030,002,022,030,030,002,030,035,035,035
440030209012016,31,043,030,002,022,030,030,002,030,035,035,035
440030209012017,34,043,030,002,022,030,030,002,030,035,035,035
440030209012018,40,043,030,002,022,030,030,002,030,035,035,035
440030209012019,12,043,030,002,022,030,030,002,030,035,035,035
440030209012020,28,043,030,002,022,030,030,002,030,035,035,035
440030209012021,22,043,030,002,022,030,030,002,030,035,035,035
440030209012022,0,043,030,002,022,030,030,002,030,035,035,035
440030209012023,6,043,030,002,022,030,030,002,030,035,035,035
440030209012024,2,043,030,002,022,030,030,002,030,035,035,035
440030209012025,32,043,030,002,022,030,030,002,030,035,035,035
440030209013000,66,043,030,002,022,030,030,002,030,035,035,035
440030209013001,42,043,030,002,022,030,030,002,030,035,035,035
440030209013002,91,043,030,002,022,030,030,002,030,035,035,035
440030209013003,0,043,030,002,022,030,030,002,030,035,035,035
440030209013004,0,043,030,002,022,030,030,002,030,035,035,035
440030209013005,0,043,030,002,022,030,030,002,030,035,035,035
440030209013006,217,043,030,002,022,030,030,002,030,035,035,035
440030209013007,0,043,030,002,022,030,030,002,030,035,035,035
440030209013008,0,043,030,002,022,030,030,002,030,035,035,035
440030209013009,0,043,030,002,022,030,030,002,030,035,035,035
440030209013010,29,043,030,002,022,030,030,002,030,035,035,035
440030209013011,0,043,030,002,022,030,030,002,030,035,035,035
440030209013012,44,043,030,002,022,030,030,002,030,035,035,035
440030209013013,8,043,030,002,022,030,030,002,030,035,035,035
440030209013014,1,043,030,002,022,030,030,002,030,035,035,035
440030209013015,1,043,030,002,022,030,030,002,030,035,035,035
440030209013016,11,043,030,002,022,030,030,002,030,035,035,035
440030209013017,0,043,030,002,022,030,030,002,030,035,035,035
440030209013018,0,043,030,002,022,030,030,002,030,035,035,035
440030209013019,0,043,030,002,022,030,030,002,030,035,035,035
440030209013020,0,043,030,002,022,030,030,002,030,035,035,035
440030209013021,0,043,030,002,022,030,030,002,030,035,035,035
440030209013022,0,043,030,002,022,030,030,002,030,035,035,035
440030209013023,29,043,030,002,022,030,030,002,030,035,035,035
440030209013024,0,043,030,002,022,030,030,002,030,035,035,035
440030209013025,6,043,030,002,022,030,030,002,030,035,035,035
440030209013026,0,043,030,002,022,030,030,002,030,035,035,035
440030209013027,3,043,030,002,022,030,030,002,030,035,035,035
440030209013028,12,043,030,002,022,030,030,002,030,035,035,035
440030209013029,7,043,030,002,022,030,030,002,030,035,035,035
440030209014000,124,043,030,002,022,030,030,002,030,035,035,035
440030209014001,0,043,030,002,022,030,030,002,030,035,035,035
440030209014002,62,043,030,002,022,030,030,002,030,035,035,035
440030209014003,72,043,030,002,022,030,030,002,030,035,035,035
440030209014004,0,043,030,002,022,030,030,002,030,035,035,035
440030209014005,45,043,030,002,022,030,030,002,030,035,035,035
440030209014006,34,043,030,002,022,030,030,002,030,035,035,035
440030209014007,23,043,030,002,022,030,030,002,030,035,035,035
440030209014008,0,043,030,002,022,030,030,002,030,035,035,035
440030209014009,7,043,030,002,022,030,030,002,030,035,035,035
440030209014010,0,043,030,002,022,030,030,002,030,035,035,035
440030209014011,21,043,030,002,022,030,030,002,030,035,035,035
440030209014012,40,043,030,002,022,030,030,002,030,035,035,035
440030209014013,54,043,030,002,022,030,030,002,030,035,035,035
440030209014014,50,043,030,002,022,030,030,002,030,035,035,035
440030209014015,32,043,030,002,022,030,030,002,030,035,035,035
440030209014016,103,043,030,002,022,030,030,002,030,035,035,035
440030209014017,31,043,030,002,022,030,030,002,030,035,035,035
440030209014018,25,043,030,002,022,030,030,002,030,035,035,035
440030209014019,11,043,030,002,022,030,030,002,030,035,035,035
440030209014020,21,043,030,002,022,030,030,002,030,035,035,035
440030209014021,14,043,030,002,022,030,030,002,030,035,035,035
440030209014022,8,043,030,002,022,030,030,002,030,035,035,035
440030209014023,27,043,030,002,022,030,030,002,030,035,035,035
440030209014024,0,043,030,002,022,030,030,002,030,035,035,035
440030209014025,14,043,030,002,022,030,030,002,030,035,035,035
440030209014026,9,043,030,002,022,030,030,002,030,035,035,035
440030209014027,10,043,030,002,022,030,030,002,030,035,035,035
440030209014028,43,043,030,002,022,030,030,002,030,035,035,035
440030209031000,0,036,024,002,018,024,030,002,024,031,031,033
440030209031001,0,036,024,002,018,024,030,002,024,031,031,033
440030209031002,0,043,030,002,022,030,030,002,030,035,035,033
440030209031003,0,036,024,002,018,024,030,002,024,031,031,033
440030209031004,0,036,024,002,018,024,030,002,024,031,031,033
440030209031005,0,043,030,002,022,030,030,002,030,035,035,033
440030209031006,0,043,030,002,022,030,030,002,030,035,035,033
440030209031007,0,043,030,002,022,030,030,002,030,035,035,033
440030209031008,154,043,030,002,022,030,030,002,030,035,035,033
440030209031009,8,043,030,002,022,030,030,002,030,035,035,033
440030209031010,14,043,030,002,022,030,030,002,030,035,035,033
440030209031011,0,043,030,002,022,030,030,002,030,035,035,033
440030209031012,0,043,030,002,022,030,030,002,030,035,035,033
440030209031013,0,043,030,002,022,030,030,002,030,035,035,033
440030209031014,0,043,030,002,022,030,030,002,030,035,035,033
440030209031015,0,043,030,002,022,030,030,002,030,035,035,033
440030209031016,0,043,030,002,022,030,030,002,030,035,035,033
440030209031017,107,031,030,002,022,030,030,002,030,035,035,033
440030209031018,0,031,030,002,022,030,030,002,030,033,033,033
440030209031019,7,031,030,002,022,030,030,002,030,033,033,033
440030209031020,0,031,030,002,022,030,030,002,030,033,033,033
440030209031021,20,031,030,002,022,030,030,002,030,033,033,033
440030209031022,42,031,030,002,022,030,030,002,030,033,033,033
440030209031023,0,031,030,002,022,030,029,002,030,033,033,033
440030209031024,0,031,030,002,022,030,030,002,030,033,033,033
440030209031025,0,043,030,002,022,030,030,002,030,035,035,033
440030209031026,55,043,030,002,022,030,030,002,030,035,035,033
440030209031027,0,043,030,002,022,030,030,002,030,035,035,033
440030209031028,0,043,030,002,022,030,030,002,030,035,035,033
440030209031029,64,043,030,002,022,030,030,002,030,035,035,033
440030209031030,0,043,030,002,022,030,030,002,030,035,035,033
440030209031031,314,043,030,002,022,030,030,002,030,035,035,033
440030209031032,41,043,030,002,022,030,030,002,030,035,035,033
440030209031033,0,043,030,002,022,030,030,002,030,035,035,033
440030209031034,33,043,030,002,022,030,030,002,030,035,035,033
440030209031035,319,043,030,002,022,030,030,002,030,035,035,033
440030209031036,17,043,030,002,022,030,030,002,030,035,035,033
440030209031037,54,043,030,002,022,030,030,002,030,035,035,033
440030209031038,152,031,030,002,022,030,030,002,030,033,033,033
440030209031039,0,031,030,002,022,030,030,002,030,033,033,033
440030209031040,0,031,030,002,022,030,030,002,030,033,033,033
440030209031041,53,031,030,002,022,030,030,002,030,033,033,033
440030209031042,0,031,030,002,022,030,030,002,030,033,033,033
440030209031043,241,031,030,002,022,030,030,002,030,033,033,033
440030209031044,18,031,030,002,022,030,030,002,030,033,033,033
440030209031045,13,031,030,002,022,030,030,002,030,033,033,033
440030209031046,69,031,030,002,022,030,030,002,030,033,033,033
440030209031047,30,031,030,002,022,030,030,002,030,033,033,033
440030209031048,0,031,030,002,022,030,030,002,030,033,033,033
440030209031049,71,031,030,002,022,030,030,002,030,033,033,035
440030209031050,21,043,030,002,022,030,030,002,030,035,035,033
440030209031051,0,043,030,002,022,030,030,002,030,035,035,033
440030209031052,146,043,030,002,022,030,030,002,030,035,035,033
440030209031053,162,043,030,002,022,030,030,002,030,035,035,033
440030209031054,0,031,030,002,022,030,030,002,030,033,033,033
440030209032000,0,043,030,002,022,030,030,002,030,035,035,035
440030209032001,8,043,030,002,022,030,030,002,030,035,035,035
440030209032002,0,043,030,002,022,030,030,002,030,035,035,033
440030209032003,0,043,030,002,022,030,030,002,030,035,035,035
440030209032004,282,043,030,002,022,030,030,002,030,035,035,035
440030209032005,3,031,030,002,022,030,030,002,030,035,035,035
440030209032006,27,043,030,002,022,030,030,002,030,035,035,035
440030209032007,0,043,030,002,022,030,030,002,030,035,035,035
440030209032008,0,031,030,002,022,030,030,002,030,035,035,035
440030209032009,17,043,030,002,022,030,030,002,030,035,035,035
440030209032010,78,043,030,002,022,030,030,002,030,035,035,035
440030209032011,0,043,030,002,022,030,030,002,030,035,035,035
440030209032012,17,031,030,002,022,030,030,002,030,035,035,035
440030209032013,21,031,030,002,022,030,030,002,030,035,035,035
440030209032014,19,031,030,002,022,030,030,002,030,035,035,035
440030209032015,62,031,030,002,022,030,030,002,030,035,035,035
440030209032016,0,031,030,002,022,030,030,002,030,035,035,035
440030209032017,146,031,030,002,022,030,030,002,030,035,035,035
440030209032018,0,031,030,002,022,030,030,002,030,035,035,035
440030209032019,0,031,030,002,022,030,030,002,030,035,035,035
440030209032020,15,031,030,002,022,030,030,002,030,035,035,035
440030209032021,14,031,030,002,022,030,030,002,030,035,035,035
440030209032022,0,031,030,002,022,030,030,002,030,035,035,035
440030209032023,0,031,030,002,022,030,030,002,030,035,035,035
440030209032024,0,031,030,002,022,030,030,002,030,035,035,035
440030209032025,30,031,030,002,022,030,030,002,030,035,035,035
440030209032026,0,031,030,002,022,030,030,002,030,035,035,035
440030209032027,7,031,030,002,022,030,030,002,030,035,035,035
440030209032028,0,031,030,002,022,030,030,002,030,035,035,035
440030209032029,0,043,030,002,022,030,030,002,030,035,035,035
440030209032030,1,043,030,002,022,030,030,002,030,035,035,035
440030209032031,7,043,030,002,022,030,030,002,030,035,035,035
440030209032032,26,043,030,002,022,030,030,002,030,035,035,035
440030209032033,8,043,030,002,022,030,030,002,030,035,035,035
440030209032034,0,043,030,002,022,030,030,002,030,035,035,035
440030209032035,41,043,030,002,022,030,030,002,030,035,035,035
440030209032036,7,043,030,002,022,030,030,002,030,035,035,035
440030209032037,0,043,030,002,022,030,030,002,030,035,035,035
440030209032038,23,043,030,002,022,030,030,002,030,035,035,035
440030209032039,29,031,030,002,022,030,030,002,030,035,035,035
440030209032040,0,031,030,002,022,030,030,002,030,035,035,035
440030209032041,0,031,030,002,022,030,030,002,030,035,035,035
440030209032042,0,043,030,002,022,030,030,002,030,035,035,035
440030209032043,51,031,030,002,022,030,030,002,030,035,035,035
440030209032044,53,031,030,002,022,030,030,002,030,035,035,035
440030209032045,53,031,030,002,022,030,030,002,030,035,035,035
440030209032046,37,031,030,002,022,030,030,002,030,035,035,035
440030209032047,8,031,030,002,022,030,030,002,030,035,035,035
440030209032048,0,031,030,002,022,030,030,002,030,035,035,035
440030209032049,39,031,030,002,022,030,030,002,030,035,035,035
440030209032050,0,031,030,002,022,030,030,002,030,035,035,035
440030209032051,0,031,030,002,022,030,030,002,030,035,035,035
440030209032052,0,031,030,002,022,030,030,002,030,035,035,035
440030209032053,33,031,030,002,022,030,030,002,030,035,035,035
440030209032054,49,031,030,002,022,030,030,002,030,035,035,035
440030209032055,12,031,030,002,022,030,030,002,030,035,035,035
440030209032056,20,031,030,002,022,030,030,002,030,035,035,035
440030209032057,34,031,030,002,022,030,030,002,030,035,035,035
440030209032058,28,031,030,002,022,030,030,002,030,035,035,035
440030209032059,17,031,030,002,022,030,030,002,030,035,035,035
440030209032060,0,031,030,002,022,030,030,002,030,035,035,035
440030209032061,0,031,030,002,022,030,030,002,030,035,035,035
440030209032062,0,031,030,002,022,030,030,002,030,035,035,035
440030209032063,16,031,030,002,022,030,030,002,030,035,035,035
440030209032064,0,031,030,002,022,030,030,002,030,035,035,035
440030209032065,0,031,030,002,022,030,030,002,030,035,035,035
440030209032066,2,031,030,002,022,030,030,002,030,035,035,035
440030209032067,0,031,030,002,022,030,030,002,030,035,035,035
440030209032068,0,031,030,002,022,030,030,002,030,035,035,035
440030209032069,0,031,030,002,022,030,030,002,030,035,035,035
440030209033000,189,031,030,002,022,030,030,002,030,035,035,035
440030209033001,0,031,030,002,022,030,030,002,030,035,035,035
440030209033002,12,031,030,002,022,030,030,002,030,035,035,035
440030209033003,13,031,030,002,022,030,030,002,030,035,035,035
440030209033004,598,031,030,002,022,030,030,002,030,035,035,035
440030209033005,69,031,030,002,022,030,030,002,030,035,035,035
440030209033006,43,031,030,002,022,030,030,002,030,035,035,035
440030209033007,0,031,030,002,022,030,030,002,030,035,035,035
440030209033008,90,031,030,002,022,030,030,002,030,035,035,035
440030209033009,13,031,030,002,022,030,030,002,030,035,035,035
440030209033010,0,031,030,002,022,030,030,002,030,033,033,035
440030209033011,0,031,030,002,022,030,030,002,030,035,035,035
440030209033012,31,031,030,002,022,030,030,002,030,035,035,035
440030209033013,56,031,030,002,022,030,030,002,030,035,035,035
440030209033014,35,031,030,002,022,030,030,002,030,035,035,035
440030209033015,6,031,030,002,022,030,030,002,030,035,035,035
440030209033016,162,031,030,002,022,030,030,002,030,035,035,035
440030209033017,78,031,030,002,022,030,030,002,030,035,035,035
440030209033018,0,031,030,002,022,030,030,002,030,035,035,035
440030209033019,25,031,030,002,022,030,030,002,030,035,035,035
440030209033020,538,031,030,002,022,030,030,002,030,035,035,035
440030209033021,0,031,030,002,022,030,030,002,030,035,035,035
440030209033022,0,031,030,002,022,030,030,002,030,035,035,035
440030209033023,33,031,030,002,022,030,030,002,030,035,035,035
440030209033024,2,031,030,002,022,030,030,002,030,035,035,035
440030209033025,359,031,030,002,022,030,030,002,030,035,035,035
440030209033026,15,031,030,002,022,030,030,002,030,035,035,035
440030209033027,0,031,030,002,022,030,030,002,030,035,035,035
440030209033028,24,031,030,002,022,030,030,002,030,035,035,035
440030209033029,29,031,030,002,022,030,030,002,030,035,035,035
440030209041000,0,043,030,002,022,030,030,002,030,035,035,035
440030209041001,0,043,030,002,022,030,030,002,030,035,035,035
440030209041002,1,043,030,002,022,030,030,002,030,035,035,035
440030209041003,63,043,030,002,022,030,030,002,030,035,035,035
440030209041004,21,043,030,002,022,030,030,002,030,035,035,035
440030209041005,0,043,030,002,022,030,030,002,030,035,035,035
440030209041006,65,043,030,002,022,030,030,002,030,035,035,035
440030209041007,29,043,030,002,022,030,030,002,030,035,035,035
440030209041008,122,043,030,002,022,030,030,002,030,035,035,035
440030209041009,4,043,030,002,022,030,030,002,030,035,035,033
440030209041010,11,043,030,002,022,030,030,002,030,035,035,033
440030209041011,2,043,030,002,022,030,030,002,030,035,035,033
440030209041012,0,043,030,002,022,030,030,002,030,035,035,033
440030209041013,20,043,030,002,022,030,030,002,030,035,035,035
440030209041014,99,043,030,002,022,030,030,002,030,035,035,035
440030209041015,41,043,030,002,022,030,030,002,030,035,035,035
440030209041016,98,043,030,002,022,030,030,002,030,035,035,035
440030209041017,22,043,030,002,022,030,030,002,030,035,035,035
440030209041018,30,043,030,002,022,030,030,002,030,035,035,035
440030209041019,0,043,030,002,022,030,030,002,030,035,035,035
440030209041020,4,043,030,002,022,030,030,002,030,035,035,035
440030209041021,0,043,030,002,022,030,030,002,030,035,035,035
440030209041022,10,043,030,002,022,030,030,002,030,035,035,035
440030209041023,0,043,030,002,022,030,030,002,030,035,035,035
440030209041024,0,043,030,002,022,030,030,002,030,035,035,035
440030209041025,41,043,030,002,022,030,030,002,030,035,035,035
440030209041026,32,043,030,002,022,030,030,002,030,035,035,035
440030209041027,29,043,030,002,022,030,030,002,030,035,035,035
440030209041028,23,043,030,002,022,030,030,002,030,035,035,035
440030209041029,0,043,030,002,022,030,030,002,030,035,035,035
440030209041030,9,043,030,002,022,030,030,002,030,035,035,035
440030209041031,0,043,030,002,022,030,030,002,030,035,035,035
440030209041032,0,043,030,002,022,030,030,002,030,035,035,035
440030209041033,385,043,030,002,022,030,030,002,030,035,035,033
440030209041034,27,043,030,002,022,030,030,002,030,035,035,033
440030209041035,13,043,030,002,022,030,030,002,030,035,035,033
440030209041036,23,043,030,002,022,030,030,002,030,035,035,033
440030209041037,116,043,030,002,022,030,030,002,030,035,035,033
440030209041038,0,043,030,002,022,030,030,002,030,035,035,033
440030209041039,30,043,030,002,022,030,030,002,030,035,035,035
